session_id,window_start,window_end,total_edit_count,driver_edit_count,navigator_edit_count,edit_balance_ratio,run_attempt_count,run_success_rate,consecutive_failure_count,error_recovery_seconds_avg,idle_ratio,discussion_note_count,navigator_note_count,role_switch_count,seconds_since_role_switch,session_elapsed_seconds,active_user_dominance,label,label_source,rater
demo_productive_07,1780030270.0,1780030450.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,210.0,210.0,0.8947,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030300.0,1780030480.0,13.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,240.0,240.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030330.0,1780030510.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,2.0,0.0,0.0,270.0,270.0,0.875,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030360.0,1780030540.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,3.0,0.0,0.0,300.0,300.0,0.8125,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030390.0,1780030570.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,3.0,0.0,0.0,330.0,330.0,0.8333,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030420.0,1780030600.0,12.0,1.0,11.0,0.9167,1.0,1.0,0.0,0.0,0.2778,3.0,1.0,1.0,22.28,360.0,0.7778,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030450.0,1780030630.0,12.0,3.0,9.0,0.75,1.0,1.0,0.0,0.0,0.2778,3.0,1.0,1.0,52.28,390.0,0.6667,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030480.0,1780030660.0,12.0,5.0,7.0,0.5833,1.0,1.0,0.0,0.0,0.2222,3.0,1.0,1.0,82.28,420.0,0.5556,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030510.0,1780030690.0,13.0,7.0,6.0,0.5385,1.0,1.0,0.0,0.0,0.1667,3.0,1.0,1.0,112.28,450.0,0.5263,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030540.0,1780030720.0,13.0,9.0,4.0,0.6923,2.0,1.0,0.0,0.0,0.2222,3.0,1.0,1.0,142.28,480.0,0.6667,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030570.0,1780030750.0,12.0,11.0,1.0,0.9167,2.0,1.0,0.0,0.0,0.2778,3.0,1.0,1.0,172.28,510.0,0.8421,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030600.0,1780030780.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,3.0,0.0,0.0,202.28,540.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030630.0,1780030810.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,3.0,0.0,0.0,232.28,570.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030660.0,1780030840.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3889,2.0,0.0,0.0,262.28,600.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030690.0,1780030870.0,11.0,11.0,0.0,1.0,2.0,1.0,0.0,0.0,0.3889,3.0,0.0,0.0,292.28,630.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030720.0,1780030900.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3889,3.0,1.0,0.0,322.28,660.0,0.9375,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030750.0,1780030930.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,4.0,2.0,0.0,352.28,690.0,0.8824,PRODUCTIVE,synthetic,generator
demo_productive_07,1780030780.0,1780030960.0,12.0,12.0,0.0,1.0,2.0,0.5,1.0,0.0,0.2222,4.0,3.0,0.0,382.28,720.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034560.0,1780034740.0,14.0,0.0,0.0,1.0,2.0,0.5,1.0,74.57,0.1111,1.0,0.0,0.0,180.0,180.0,0.95,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034590.0,1780034770.0,15.0,0.0,0.0,1.0,2.0,0.5,1.0,74.57,0.1111,2.0,0.0,0.0,210.0,210.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034620.0,1780034800.0,15.0,0.0,0.0,1.0,3.0,0.6667,1.0,74.57,0.1111,2.0,0.0,0.0,240.0,240.0,0.9565,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034650.0,1780034830.0,14.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,2.0,0.0,0.0,270.0,270.0,0.9,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034680.0,1780034860.0,13.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,3.0,0.0,0.0,300.0,300.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034710.0,1780034890.0,14.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.1111,3.0,0.0,0.0,330.0,330.0,0.8696,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034740.0,1780034920.0,14.0,2.0,12.0,0.8571,2.0,1.0,0.0,0.0,0.1667,3.0,0.0,1.0,23.79,360.0,0.7273,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034770.0,1780034950.0,14.0,5.0,9.0,0.6429,2.0,1.0,0.0,0.0,0.1667,2.0,0.0,1.0,53.79,390.0,0.619,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034800.0,1780034980.0,13.0,6.0,7.0,0.5385,2.0,0.5,1.0,0.0,0.1667,3.0,0.0,1.0,83.79,420.0,0.5714,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034830.0,1780035010.0,14.0,9.0,5.0,0.6429,2.0,0.5,1.0,0.0,0.1667,2.0,0.0,1.0,113.79,450.0,0.6667,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034860.0,1780035040.0,15.0,12.0,3.0,0.8,2.0,0.5,1.0,0.0,0.1111,2.0,1.0,1.0,143.79,480.0,0.7273,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034890.0,1780035070.0,15.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1667,2.0,1.0,1.0,173.79,510.0,0.95,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034920.0,1780035100.0,14.0,14.0,0.0,1.0,2.0,0.0,2.0,0.0,0.2222,2.0,1.0,0.0,203.79,540.0,0.95,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034950.0,1780035130.0,13.0,13.0,0.0,1.0,2.0,0.0,2.0,0.0,0.2778,2.0,1.0,0.0,233.79,570.0,0.9474,PRODUCTIVE,synthetic,generator
demo_productive_08,1780034980.0,1780035160.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2778,2.0,1.0,0.0,263.79,600.0,0.9444,PRODUCTIVE,synthetic,generator
demo_productive_08,1780035010.0,1780035190.0,14.0,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333,2.0,1.0,0.0,293.79,630.0,0.9444,PRODUCTIVE,synthetic,generator
demo_productive_08,1780035040.0,1780035220.0,13.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3889,2.0,1.0,0.0,323.79,660.0,0.9412,PRODUCTIVE,synthetic,generator
demo_productive_08,1780035070.0,1780035250.0,13.0,13.0,0.0,1.0,2.0,0.5,1.0,138.27,0.3333,2.0,1.0,0.0,353.79,690.0,0.9474,PRODUCTIVE,synthetic,generator
demo_productive_08,1780035100.0,1780035280.0,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,3.0,2.0,0.0,383.79,720.0,0.8947,PRODUCTIVE,synthetic,generator
demo_productive_09,1780038880.0,1780039060.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,180.0,180.0,0.9091,PRODUCTIVE,synthetic,generator
demo_productive_09,1780038910.0,1780039090.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,2.0,0.0,0.0,210.0,210.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_09,1780038940.0,1780039120.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,3.0,0.0,0.0,240.0,240.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_09,1780038970.0,1780039150.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,270.0,270.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039000.0,1780039180.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,3.0,0.0,0.0,300.0,300.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039030.0,1780039210.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,2.0,0.0,0.0,330.0,330.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039060.0,1780039240.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,3.0,0.0,0.0,360.0,360.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039090.0,1780039270.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,4.0,0.0,0.0,390.0,390.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039120.0,1780039300.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,3.0,0.0,0.0,420.0,420.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039150.0,1780039330.0,16.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.1111,2.0,0.0,0.0,450.0,450.0,0.9444,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039180.0,1780039360.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1111,3.0,0.0,0.0,480.0,480.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039210.0,1780039390.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1111,3.0,0.0,0.0,510.0,510.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039240.0,1780039420.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1111,3.0,0.0,0.0,540.0,540.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039270.0,1780039450.0,17.0,3.0,14.0,0.8235,1.0,0.0,1.0,0.0,0.1667,2.0,1.0,1.0,25.44,570.0,0.7727,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039300.0,1780039480.0,17.0,6.0,11.0,0.6471,2.0,0.0,2.0,0.0,0.1667,3.0,1.0,1.0,55.44,600.0,0.56,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039330.0,1780039510.0,18.0,9.0,9.0,0.5,2.0,0.0,2.0,0.0,0.1111,3.0,1.0,1.0,85.44,630.0,0.5385,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039360.0,1780039540.0,17.0,11.0,6.0,0.6471,1.0,0.0,1.0,0.0,0.2222,3.0,1.0,1.0,115.44,660.0,0.6957,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039390.0,1780039570.0,18.0,15.0,3.0,0.8333,2.0,0.5,1.0,88.45,0.1667,3.0,1.0,1.0,145.44,690.0,0.8462,PRODUCTIVE,synthetic,generator
demo_productive_09,1780039420.0,1780039600.0,18.0,18.0,0.0,1.0,2.0,0.5,1.0,88.45,0.1667,3.0,1.0,1.0,175.44,720.0,0.9615,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043200.0,1780043380.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,180.0,180.0,0.8824,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043230.0,1780043410.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,2.0,0.0,0.0,210.0,210.0,0.9412,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043260.0,1780043440.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,2.0,0.0,0.0,240.0,240.0,0.9444,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043290.0,1780043470.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,270.0,270.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043320.0,1780043500.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,2.0,0.0,0.0,300.0,300.0,0.9474,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043350.0,1780043530.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,2.0,0.0,0.0,330.0,330.0,0.9474,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043380.0,1780043560.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,2.0,0.0,0.0,360.0,360.0,0.9474,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043410.0,1780043590.0,16.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1111,1.0,0.0,0.0,390.0,390.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043440.0,1780043620.0,16.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1111,2.0,0.0,0.0,420.0,420.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043470.0,1780043650.0,16.0,0.0,0.0,1.0,2.0,0.5,1.0,63.61,0.1111,2.0,0.0,0.0,450.0,450.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043500.0,1780043680.0,15.0,0.0,0.0,1.0,2.0,0.5,1.0,63.61,0.1667,1.0,0.0,0.0,480.0,480.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043530.0,1780043710.0,17.0,3.0,14.0,0.8235,2.0,0.5,1.0,63.61,0.1111,2.0,1.0,1.0,20.61,510.0,0.7917,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043560.0,1780043740.0,17.0,5.0,12.0,0.7059,2.0,0.5,1.0,63.61,0.1111,2.0,1.0,1.0,50.61,540.0,0.7083,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043590.0,1780043770.0,17.0,8.0,9.0,0.5294,2.0,1.0,0.0,0.0,0.1111,2.0,1.0,1.0,80.61,570.0,0.5,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043620.0,1780043800.0,16.0,10.0,6.0,0.625,2.0,1.0,0.0,0.0,0.1111,2.0,0.0,1.0,110.61,600.0,0.6522,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043650.0,1780043830.0,15.0,12.0,3.0,0.8,1.0,1.0,0.0,0.0,0.1667,2.0,0.0,1.0,140.61,630.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043680.0,1780043860.0,15.0,14.0,1.0,0.9333,2.0,1.0,0.0,0.0,0.1667,3.0,1.0,1.0,170.61,660.0,0.913,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043710.0,1780043890.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,2.0,1.0,0.0,200.61,690.0,0.95,PRODUCTIVE,synthetic,generator
demo_productive_10,1780043740.0,1780043920.0,15.0,15.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,2.0,1.0,0.0,230.61,720.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047520.0,1780047700.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,180.0,180.0,0.8696,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047550.0,1780047730.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2222,3.0,0.0,0.0,210.0,210.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047580.0,1780047760.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,3.0,0.0,0.0,240.0,240.0,0.9565,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047610.0,1780047790.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,3.0,0.0,0.0,270.0,270.0,0.9,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047640.0,1780047820.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,4.0,0.0,0.0,300.0,300.0,0.9048,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047670.0,1780047850.0,15.0,1.0,14.0,0.9333,2.0,1.0,0.0,0.0,0.1111,3.0,2.0,1.0,7.11,330.0,0.8696,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047700.0,1780047880.0,13.0,3.0,10.0,0.7692,1.0,1.0,0.0,0.0,0.1667,4.0,3.0,1.0,37.11,360.0,0.75,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047730.0,1780047910.0,12.0,8.0,4.0,0.6667,1.0,1.0,0.0,0.0,0.1667,3.0,1.0,2.0,0.83,390.0,0.6842,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047760.0,1780047940.0,12.0,8.0,4.0,0.6667,1.0,1.0,0.0,0.0,0.1667,4.0,2.0,2.0,30.83,420.0,0.65,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047790.0,1780047970.0,12.0,8.0,4.0,0.6667,1.0,1.0,0.0,0.0,0.2222,3.0,1.0,2.0,60.83,450.0,0.6842,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047820.0,1780048000.0,12.0,8.0,4.0,0.6667,1.0,1.0,0.0,0.0,0.2222,3.0,2.0,2.0,90.83,480.0,0.6316,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047850.0,1780048030.0,13.0,10.0,3.0,0.7692,1.0,1.0,0.0,0.0,0.1667,3.0,2.0,1.0,120.83,510.0,0.7368,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047880.0,1780048060.0,13.0,12.0,1.0,0.9231,1.0,1.0,0.0,0.0,0.1667,3.0,3.0,1.0,150.83,540.0,0.7895,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047910.0,1780048090.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,3.0,3.0,0.0,180.83,570.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047940.0,1780048120.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,3.0,3.0,0.0,210.83,600.0,0.8571,PRODUCTIVE,synthetic,generator
demo_productive_11,1780047970.0,1780048150.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,3.0,3.0,0.0,240.83,630.0,0.8571,PRODUCTIVE,synthetic,generator
demo_productive_11,1780048000.0,1780048180.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,3.0,3.0,0.0,270.83,660.0,0.8571,PRODUCTIVE,synthetic,generator
demo_productive_11,1780048030.0,1780048210.0,14.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,4.0,3.0,0.0,300.83,690.0,0.85,PRODUCTIVE,synthetic,generator
demo_productive_11,1780048060.0,1780048240.0,13.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,3.0,2.0,0.0,330.83,720.0,0.9,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051840.0,1780052020.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,3.0,0.0,0.0,180.0,180.0,0.875,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051870.0,1780052050.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,210.0,210.0,0.9259,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051900.0,1780052080.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,240.0,240.0,0.9259,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051930.0,1780052110.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,270.0,270.0,0.92,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051960.0,1780052140.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,300.0,300.0,0.88,PRODUCTIVE,synthetic,generator
demo_productive_12,1780051990.0,1780052170.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,3.0,0.0,0.0,330.0,330.0,0.8846,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052020.0,1780052200.0,21.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0556,3.0,0.0,0.0,360.0,360.0,0.9286,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052050.0,1780052230.0,20.0,3.0,17.0,0.85,1.0,1.0,0.0,0.0,0.0556,3.0,1.0,1.0,23.93,390.0,0.7692,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052080.0,1780052260.0,19.0,6.0,13.0,0.6842,1.0,1.0,0.0,0.0,0.0556,2.0,1.0,1.0,53.93,420.0,0.6667,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052110.0,1780052290.0,19.0,9.0,10.0,0.5263,1.0,1.0,0.0,0.0,0.0556,3.0,2.0,1.0,83.93,450.0,0.56,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052140.0,1780052320.0,19.0,12.0,7.0,0.6316,2.0,1.0,0.0,0.0,0.0556,3.0,3.0,1.0,113.93,480.0,0.5556,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052170.0,1780052350.0,18.0,15.0,3.0,0.8333,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,143.93,510.0,0.6923,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052200.0,1780052380.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,173.93,540.0,0.913,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052230.0,1780052410.0,17.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,203.93,570.0,0.9091,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052260.0,1780052440.0,17.0,17.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0,3.0,2.0,0.0,233.93,600.0,0.9167,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052290.0,1780052470.0,18.0,18.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0,2.0,1.0,0.0,263.93,630.0,0.9583,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052320.0,1780052500.0,18.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,293.93,660.0,0.9545,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052350.0,1780052530.0,18.0,18.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,3.0,2.0,0.0,323.93,690.0,0.913,PRODUCTIVE,synthetic,generator
demo_productive_12,1780052380.0,1780052560.0,19.0,19.0,0.0,1.0,2.0,0.5,1.0,134.56,0.0556,3.0,2.0,0.0,353.93,720.0,0.9231,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056160.0,1780056340.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,180.0,180.0,0.9167,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056190.0,1780056370.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,210.0,210.0,0.9167,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056220.0,1780056400.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,240.0,240.0,0.92,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056250.0,1780056430.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,270.0,270.0,0.96,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056280.0,1780056460.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,300.0,300.0,0.96,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056310.0,1780056490.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,330.0,330.0,0.9231,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056340.0,1780056520.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,360.0,360.0,0.9231,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056370.0,1780056550.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,390.0,390.0,0.9259,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056400.0,1780056580.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,3.0,0.0,0.0,420.0,420.0,0.92,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056430.0,1780056610.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,2.0,0.0,0.0,450.0,450.0,0.9231,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056460.0,1780056640.0,20.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0556,3.0,0.0,0.0,480.0,480.0,0.8889,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056490.0,1780056670.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,2.0,0.0,0.0,510.0,510.0,0.92,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056520.0,1780056700.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,2.0,0.0,0.0,540.0,540.0,0.92,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056550.0,1780056730.0,20.0,2.0,18.0,0.9,1.0,0.0,1.0,0.0,0.0556,2.0,1.0,1.0,17.26,570.0,0.84,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056580.0,1780056760.0,21.0,5.0,16.0,0.7619,2.0,0.5,1.0,117.59,0.0,2.0,1.0,1.0,47.26,600.0,0.6786,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056610.0,1780056790.0,20.0,9.0,11.0,0.55,2.0,0.5,1.0,117.59,0.0,3.0,1.0,1.0,77.26,630.0,0.5,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056640.0,1780056820.0,20.0,12.0,8.0,0.6,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,107.26,660.0,0.64,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056670.0,1780056850.0,20.0,16.0,4.0,0.8,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,137.26,690.0,0.7692,PRODUCTIVE,synthetic,generator
demo_productive_13,1780056700.0,1780056880.0,20.0,19.0,1.0,0.95,2.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,167.26,720.0,0.8966,PRODUCTIVE,synthetic,generator
demo_productive_14,1780060480.0,1780060660.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,180.0,180.0,0.9524,PRODUCTIVE,synthetic,generator
demo_productive_14,1780060510.0,1780060690.0,18.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,2.0,0.0,0.0,210.0,210.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_14,1780060540.0,1780060720.0,18.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0556,2.0,0.0,0.0,240.0,240.0,1.0,PRODUCTIVE,synthetic,generator
demo_productive_14,1780060570.0,1780060750.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,270.0,270.0,1.0,PRODUCTIVE,synthetic,generator
